종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"048830","엔피케이","KOSDAQ","중견기업부","2140","-15","-0.70","2155","2195","2125","181046","390057550","40069195220","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","5090","0","0.00","5140","5200","5000","69697","353071440","33993056000","6678400"
"276240","엘리비젼","KONEX","일반기업부","590","-14","-2.32","517","599","517","1668","897814","3937896000","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3430","-20","-0.58","3405","3445","3385","181555","618736075","341131668710","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","12050","-550","-4.37","12250","12500","11950","190085","2315997000","296430000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","12350","-450","-3.52","12600","12750","12300","420172","5229173250","540739711200","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","5570","-160","-2.79","5900","5910","5230","411313","2288100510","95383971870","17124591"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","32550","-400","-1.21","32450","32950","31500","120437","3882247300","738393202050","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","198500","-3100","-1.54","199200","201100","195000","399605","79128381200","6909837404000","34810264"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","8800","-200","-2.22","8830","9070","8630","67494","593805180","117856138400","13392743"
"311060","엘에이티","KONEX","일반기업부","4390","-770","-14.92","4390","4390","4390","100","439000","11214298900","2554510"
"073110","엘엠에스","KOSDAQ","벤처기업부","8490","-200","-2.30","8690","8690","8450","20140","171381330","75524959950","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","15250","-750","-4.69","15650","15850","15200","107403","1660312050","271603003250","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1340","40","3.08","1300","1370","1300","1691705","2268265275","113159675460","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","12750","250","2.00","12350","12950","12300","105814","1344814500","102246878250","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","10050","-450","-4.29","10350","10600","10000","691573","7096668850","196415963850","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","19350","-950","-4.68","20150","20200","19100","84436","1653162500","104994261000","5426060"
"019590","엠벤처투자","KOSDAQ","중견기업부","1510","-105","-6.50","1595","1610","1480","931585","1424966895","118382252930","78398843"
"169330","엠브레인","KOSDAQ","중견기업부","8770","50","0.57","8740","8940","8570","43115","378636440","78653385430","8968459"
"097520","엠씨넥스","KOSPI",,"52000","-2900","-5.28","54300","54900","51800","379065","19971845000","934618464000","17973432"
"179290","엠아이텍","KOSDAQ","중견기업부","5890","-100","-1.67","5870","6000","5770","632664","3730462720","185588116020","31509018"
"225860","엠앤씨생명과학","KONEX","일반기업부","75","0","0.00","0","0","0","0","0","1277785350","17037138"
"009780","엠에스씨","KOSDAQ","우량기업부","5770","40","0.70","5780","5820","5720","4692","27045100","101552000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","5880","-140","-2.33","5940","6020","5790","197138","1160550280","256393460400","43604330"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","1455","15","1.04","1445","1485","1430","312328","453757010","44045265300","30271660"
"033160","엠케이전자","KOSDAQ","우량기업부","17100","600","3.64","17200","17650","16600","537825","9241910500","372911481900","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","10400","-50","-0.48","10400","10900","10250","603918","6390037350","174701321600","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","6440","-580","-8.26","6460","7070","6400","5591264","37254006050","259803967640","40342231"
"259630","엠플러스","KOSDAQ","우량기업부","25450","300","1.19","24800","25550","24450","575122","14422697000","301101418650","11831097"
"065150","엠피대산","KOSDAQ","관리종목(소속부없음)","754","0","0.00","755","755","750","111868","84303697","94462933370","125282405"
"115960","연우","KOSDAQ","우량기업부","21200","-100","-0.47","21300","21300","20950","20966","441577000","262837600000","12398000"
"090740","연이비앤티","KOSDAQ","관리종목(소속부없음)","2105","0","0.00","0","0","0","0","0","40260402610","19126082"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","10650","-150","-1.39","10850","11000","10600","11974","129263500","86595150000","8131000"
"014440","영보화학","KOSPI",,"4195","-15","-0.36","4210","4210","4060","49099","203896425","83900000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","3150","-35","-1.10","3205","3220","3140","160159","509687365","60399523800","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","2150","-40","-1.83","2150","2210","2135","443083","963401905","95889774250","44599895"
"111770","영원무역","KOSPI",,"48050","-800","-1.64","48400","48400","47250","102524","4911997200","2129166037400","44311468"
"009970","영원무역홀딩스","KOSPI",,"50400","-100","-0.20","50600","50600","49050","16016","797231250","687233836800","13635592"
"003520","영진약품","KOSPI",,"5030","-20","-0.40","5020","5100","4975","369429","1859177155","919950436930","182892731"
"000670","영풍","KOSPI",,"677000","2000","0.30","679000","680000","669000","944","636867000","1247061080000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","8810","40","0.46","8770","8920","8710","38878","342160520","138757500000","15750000"
"006740","영풍제지","KOSPI",,"9560","170","1.81","9280","9620","9200","421859","3985964450","212232000000","22200000"
"012280","영화금속","KOSPI",,"1530","-15","-0.97","1520","1545","1510","166184","253803735","81693592650","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","17800","-300","-1.66","17800","18400","17700","366876","6595371000","190285204000","10690180"
"012160","영흥","KOSPI",,"1020","-20","-1.92","1040","1040","1005","418875","427314110","103336579440","101310372"
"036000","예림당","KOSDAQ","중견기업부","2280","40","1.79","2260","2300","2205","30684","69202650","52518151560","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","2125","-30","-1.39","2155","2245","2125","620639","1354713435","70125935000","33000440"
"053280","예스24","KOSDAQ","중견기업부","7670","-110","-1.41","7660","7870","7620","106446","822033580","191750000000","25000000"
"015360","예스코홀딩스","KOSPI",,"36000","-50","-0.14","35650","36000","35350","1619","58084900","216000000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","12450","-500","-3.86","12750","12850","12400","159902","2012550950","215274556050","17291129"
"403360","예스피치","KONEX","일반기업부","10200","-100","-0.97","10400","10550","10200","172","1801200","29620800000","2904000"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","511","-21","-3.95","532","533","509","6343117","2879315411","61492221819","120337029"
"045060","오공","KOSDAQ","우량기업부","4040","15","0.37","4025","4055","3975","36516","146828465","68445574960","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","8090","-90","-1.10","7930","8090","7690","994744","7840386210","95030066810","11746609"
"007310","오뚜기","KOSPI",,"436000","-3000","-0.68","436000","441000","434500","2113","923744500","1600983716000","3671981"
"039830","오로라","KOSDAQ","우량기업부","10400","-350","-3.26","10600","10800","10350","183861","1932831400","111934056000","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","26450","-100","-0.38","26400","26900","25650","55897","1463326250","247745035900","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","5890","30","0.51","5850","5970","5750","142981","836277410","147064052700","24968430"
"014940","오리엔탈정공","KOSDAQ","우량기업부","3710","-55","-1.46","3760","3765","3675","125369","465956100","169078282310","45573661"
"002630","오리엔트바이오","KOSPI",,"1170","-15","-1.27","1185","1200","1140","1140860","1320579720","138742115850","118583005"
"065500","오리엔트정공","KOSDAQ","투자주의환기종목(소속부없음)","2590","-85","-3.18","2675","2675","2575","212668","552964690","60717142080","23442912"
"271560","오리온","KOSPI",,"102000","0","0.00","101000","102500","100500","82910","8421888000","4032685464000","39536132"
"001800","오리온홀딩스","KOSPI",,"14750","0","0.00","14700","14850","14500","109013","1596107450","924019974500","62645422"
"010470","오리콤","KOSDAQ","우량기업부","6130","-130","-2.08","6230","6240","6100","25151","155101460","73407056500","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","16600","-1550","-8.54","17850","18050","16250","523093","8886361150","189984078400","11444824"
"053980","오상자이엘","KOSDAQ","중견기업부","6930","-50","-0.72","6960","7140","6860","42127","293524290","122992822260","17747882"
"052420","오성첨단소재","KOSDAQ","우량기업부","2620","-30","-1.13","2615","2700","2575","652961","1723589645","189078367920","72167316"
"241790","오션브릿지","KOSDAQ","우량기업부","13750","-750","-5.17","14500","14500","13600","113756","1578519750","137536217500","10002634"
"329020","오션스톤","KONEX","일반기업부","2280","90","4.11","2150","2280","2150","76","167210","1904146560","835152"
"039200","오스코텍","KOSDAQ","벤처기업부","34000","-500","-1.45","33550","34450","33550","108157","3669867400","1027021850000","30206525"
"226400","오스테오닉","KOSDAQ","기술성장기업부","3480","20","0.58","3465","3650","3395","58002","199958125","59644951920","17139354"
"031510","오스템","KOSDAQ","중견기업부","2200","0","0.00","2225","2225","2180","78335","172426605","61600000000","28000000"
"048260","오스템임플란트","KOSDAQ","우량기업부","142700","0","0.00","0","0","0","0","0","2038571815900","14285717"
"138080","오이솔루션","KOSDAQ","우량기업부","30750","-400","-1.28","30600","31000","30200","30673","938946950","326690921250","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","23200","-450","-1.90","23950","23950","23150","44386","1040680000","410159713600","17679298"
"067170","오텍","KOSDAQ","우량기업부","10500","100","0.96","10300","10600","10300","60956","639472050","161611852500","15391605"
"353590","오토앤","KOSDAQ","중견기업부","14800","3400","29.82","12800","14800","12550","5056256","69336105150","190558436000","12875570"
"173130","오파스넷","KOSDAQ","중견기업부","3925","120","3.15","3860","3945","3760","90823","349123940","46552187750","11860430"
"049480","오픈베이스","KOSDAQ","중견기업부","3950","-70","-1.74","4005","4240","3915","5219163","21287076410","124118412850","31422383"
"309930","오하임아이엔티","KOSDAQ","중견기업부","4100","-40","-0.97","4115","4170","4010","36816","150615670","86159064600","21014406"
"244460","올리패스","KOSDAQ","기술성장기업부","8230","190","2.36","8020","8650","8020","214385","1803588440","215326205790","26163573"
"226950","올릭스","KOSDAQ","기술성장기업부","32500","-900","-2.69","32900","33650","32200","66013","2167273850","445352700000","13703160"
"057540","옴니시스템","KOSDAQ","우량기업부","2250","-5","-0.22","2210","2270","2205","292279","652809755","104511048750","46449355"
"082210","옵트론텍","KOSDAQ","중견기업부","8180","-350","-4.10","8370","8480","8150","877775","7244710120","199461095460","24383997"
"109080","옵티시스","KOSDAQ","벤처기업부","17250","250","1.47","17000","17800","16850","83845","1461906250","97221000000","5636000"
"153710","옵티팜","KOSDAQ","기술성장기업부","11250","200","1.81","12100","12550","11100","1331299","15705820850","164131402500","14589458"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","17450","300","1.75","17100","17450","16550","44087","751543900","120361060900","6897482"
"122990","와이솔","KOSDAQ","우량기업부","10750","-600","-5.29","11300","11300","10700","405921","4442216550","303009615750","28186941"
"232140","와이아이케이","KOSDAQ","우량기업부","5920","-120","-1.99","5970","5990","5860","315713","1865328480","485708472000","82045350"
"065530","와이어블","KOSDAQ","중견기업부","2910","-55","-1.85","2935","3020","2900","83367","244967470","153822600000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","13350","250","1.91","13050","13600","12800","409956","5428238800","242965447650","18199659"
"155650","와이엠씨","KOSDAQ","우량기업부","6720","510","8.21","6330","6940","6320","1307722","8675590050","134227685760","19974358"
